"","id","BLOCK","QES","PAIR","BEST","WORST","RES.B","RES.W","RES","less","medium","high","less1","medium1","high1","less2","medium2","high2","less3","medium3","high3","STR"
"30398",85,1,6,8,2,4,9,1,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,85060
"30399",85,1,6,9,2,5,9,1,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,85060
"30400",85,1,6,10,2,6,9,1,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,85060
"30401",85,1,6,11,3,1,9,1,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,85060
"30402",85,1,6,12,3,2,9,1,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,85060
"30403",85,1,6,13,3,4,9,1,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,85060
"30404",85,1,6,14,3,5,9,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,85060
"30405",85,1,6,15,3,6,9,1,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,85060
"30406",85,1,6,16,4,1,9,1,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,85060
"30407",85,1,6,17,4,2,9,1,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,85060
"30408",85,1,6,18,4,3,9,1,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,85060
"30409",85,1,6,19,4,5,9,1,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,85060
"30410",85,1,6,20,4,6,9,1,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,85060
"30411",85,1,6,21,5,1,9,1,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,85060
"30412",85,1,6,22,5,2,9,1,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,85060
"30413",85,1,6,23,5,3,9,1,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,85060
"30414",85,1,6,24,5,4,9,1,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,85060
"30415",85,1,6,25,5,6,9,1,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,85060
"30416",85,1,6,26,6,1,9,1,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,85060
"30417",85,1,6,27,6,2,9,1,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,85060
"30418",85,1,6,28,6,3,9,1,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,85060
"30419",85,1,6,29,6,4,9,1,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,85060
"30420",85,1,6,30,6,5,9,1,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,85060
"30421",85,1,7,1,1,2,9,1,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,85070
"30422",85,1,7,2,1,3,9,1,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,85070
"30423",85,1,7,3,1,4,9,1,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,85070
"30424",85,1,7,4,1,5,9,1,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,85070
"30425",85,1,7,5,1,6,9,1,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,85070
"30426",85,1,7,6,2,1,9,1,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,85070
"30427",85,1,7,7,2,3,9,1,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,85070
"30428",85,1,7,8,2,4,9,1,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,85070
"30429",85,1,7,9,2,5,9,1,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,85070
"30430",85,1,7,10,2,6,9,1,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,85070
"30431",85,1,7,11,3,1,9,1,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,85070
"30432",85,1,7,12,3,2,9,1,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,85070
"30433",85,1,7,13,3,4,9,1,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,85070
"30434",85,1,7,14,3,5,9,1,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,85070
"30435",85,1,7,15,3,6,9,1,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,85070
"30436",85,1,7,16,4,1,9,1,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,85070
"30437",85,1,7,17,4,2,9,1,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,85070
"30438",85,1,7,18,4,3,9,1,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,85070
"30439",85,1,7,19,4,5,9,1,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,85070
"30440",85,1,7,20,4,6,9,1,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,85070
"30441",85,1,7,21,5,1,9,1,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,85070
"30442",85,1,7,22,5,2,9,1,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,85070
"30443",85,1,7,23,5,3,9,1,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,85070
"30444",85,1,7,24,5,4,9,1,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,85070
"30445",85,1,7,25,5,6,9,1,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,85070
"30446",85,1,7,26,6,1,9,1,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,85070
"30447",85,1,7,27,6,2,9,1,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,85070
"30448",85,1,7,28,6,3,9,1,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,85070
"30449",85,1,7,29,6,4,9,1,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,85070
"30450",85,1,7,30,6,5,9,1,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,85070
"30451",85,1,8,1,1,2,7,1,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,85080
"30452",85,1,8,2,1,3,7,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,85080
"30453",85,1,8,3,1,4,7,1,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,85080
"30454",85,1,8,4,1,5,7,1,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,85080
"30455",85,1,8,5,1,6,7,1,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,85080
"30456",85,1,8,6,2,1,7,1,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,85080
"30457",85,1,8,7,2,3,7,1,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,85080
"30458",85,1,8,8,2,4,7,1,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,85080
"30459",85,1,8,9,2,5,7,1,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,85080
"30460",85,1,8,10,2,6,7,1,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,85080
"30461",85,1,8,11,3,1,7,1,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,85080
"30462",85,1,8,12,3,2,7,1,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,85080
"30463",85,1,8,13,3,4,7,1,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,85080
"30464",85,1,8,14,3,5,7,1,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,85080
"30465",85,1,8,15,3,6,7,1,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,85080
"30466",85,1,8,16,4,1,7,1,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,85080
"30467",85,1,8,17,4,2,7,1,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,85080
"30468",85,1,8,18,4,3,7,1,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,85080
"30469",85,1,8,19,4,5,7,1,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,85080
"30470",85,1,8,20,4,6,7,1,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,85080
"30471",85,1,8,21,5,1,7,1,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,85080
"30472",85,1,8,22,5,2,7,1,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,85080
"30473",85,1,8,23,5,3,7,1,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,85080
"30474",85,1,8,24,5,4,7,1,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,85080
"30475",85,1,8,25,5,6,7,1,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,85080
"30476",85,1,8,26,6,1,7,1,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,85080
"30477",85,1,8,27,6,2,7,1,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,85080
"30478",85,1,8,28,6,3,7,1,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,85080
"30479",85,1,8,29,6,4,7,1,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,85080
"30480",85,1,8,30,6,5,7,1,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,85080
"30481",85,1,9,1,1,2,9,1,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,85090
"30482",85,1,9,2,1,3,9,1,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,85090
"30483",85,1,9,3,1,4,9,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,85090
"30484",85,1,9,4,1,5,9,1,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,85090
"30485",85,1,9,5,1,6,9,1,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,85090
"30486",85,1,9,6,2,1,9,1,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,85090
"30487",85,1,9,7,2,3,9,1,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,85090
"30488",85,1,9,8,2,4,9,1,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,85090
"30489",85,1,9,9,2,5,9,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,85090
"30490",85,1,9,10,2,6,9,1,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,85090
"30491",85,1,9,11,3,1,9,1,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,85090
"30492",85,1,9,12,3,2,9,1,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,85090
"30493",85,1,9,13,3,4,9,1,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,85090
"30494",85,1,9,14,3,5,9,1,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,85090
"30495",85,1,9,15,3,6,9,1,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,85090
"30496",85,1,9,16,4,1,9,1,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,85090
"30497",85,1,9,17,4,2,9,1,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,85090
"30498",85,1,9,18,4,3,9,1,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,85090
"30499",85,1,9,19,4,5,9,1,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,85090
"30500",85,1,9,20,4,6,9,1,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,85090
"30501",85,1,9,21,5,1,9,1,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,85090
"30502",85,1,9,22,5,2,9,1,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,85090
"30503",85,1,9,23,5,3,9,1,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,85090
"30504",85,1,9,24,5,4,9,1,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,85090
"30505",85,1,9,25,5,6,9,1,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,85090
"30506",85,1,9,26,6,1,9,1,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,85090
"30507",85,1,9,27,6,2,9,1,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,85090
"30508",85,1,9,28,6,3,9,1,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,85090
"30509",85,1,9,29,6,4,9,1,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,85090
"30510",85,1,9,30,6,5,9,1,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,85090
"30511",85,1,10,1,1,2,7,1,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,85100
"30512",85,1,10,2,1,3,7,1,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,85100
"30513",85,1,10,3,1,4,7,1,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,85100
"30514",85,1,10,4,1,5,7,1,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,85100
"30515",85,1,10,5,1,6,7,1,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,85100
"30516",85,1,10,6,2,1,7,1,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,85100
"30517",85,1,10,7,2,3,7,1,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,85100
"30518",85,1,10,8,2,4,7,1,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,85100
"30519",85,1,10,9,2,5,7,1,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,85100
"30520",85,1,10,10,2,6,7,1,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,85100
"30521",85,1,10,11,3,1,7,1,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,85100
"30522",85,1,10,12,3,2,7,1,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,85100
"30523",85,1,10,13,3,4,7,1,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,85100
"30524",85,1,10,14,3,5,7,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,85100
"30525",85,1,10,15,3,6,7,1,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,85100
"30526",85,1,10,16,4,1,7,1,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,85100
"30527",85,1,10,17,4,2,7,1,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,85100
"30528",85,1,10,18,4,3,7,1,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,85100
"30529",85,1,10,19,4,5,7,1,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,85100
"30530",85,1,10,20,4,6,7,1,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,85100
"30531",85,1,10,21,5,1,7,1,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,85100
"30532",85,1,10,22,5,2,7,1,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,85100
"30533",85,1,10,23,5,3,7,1,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,85100
"30534",85,1,10,24,5,4,7,1,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,85100
"30535",85,1,10,25,5,6,7,1,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,85100
"30536",85,1,10,26,6,1,7,1,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,85100
"30537",85,1,10,27,6,2,7,1,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,85100
"30538",85,1,10,28,6,3,7,1,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,85100
"30539",85,1,10,29,6,4,7,1,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,85100
"30540",85,1,10,30,6,5,7,1,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,85100
"30541",85,1,11,1,1,2,9,2,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,85110
"30542",85,1,11,2,1,3,9,2,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,85110
"30543",85,1,11,3,1,4,9,2,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,85110
"30544",85,1,11,4,1,5,9,2,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,85110
"30545",85,1,11,5,1,6,9,2,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,85110
"30546",85,1,11,6,2,1,9,2,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,85110
"30547",85,1,11,7,2,3,9,2,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,85110
"30548",85,1,11,8,2,4,9,2,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,85110
"30549",85,1,11,9,2,5,9,2,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,85110
"30550",85,1,11,10,2,6,9,2,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,85110
"30551",85,1,11,11,3,1,9,2,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,85110
"30552",85,1,11,12,3,2,9,2,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,85110
"30553",85,1,11,13,3,4,9,2,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,85110
"30554",85,1,11,14,3,5,9,2,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,85110
"30555",85,1,11,15,3,6,9,2,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,85110
"30556",85,1,11,16,4,1,9,2,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,85110
"30557",85,1,11,17,4,2,9,2,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,85110
"30558",85,1,11,18,4,3,9,2,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,85110
"30559",85,1,11,19,4,5,9,2,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,85110
"30560",85,1,11,20,4,6,9,2,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,85110
"30561",85,1,11,21,5,1,9,2,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,85110
"30562",85,1,11,22,5,2,9,2,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,85110
"30563",85,1,11,23,5,3,9,2,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,85110
"30564",85,1,11,24,5,4,9,2,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,85110
"30565",85,1,11,25,5,6,9,2,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,85110
"30566",85,1,11,26,6,1,9,2,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,85110
"30567",85,1,11,27,6,2,9,2,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,85110
"30568",85,1,11,28,6,3,9,2,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,85110
"30569",85,1,11,29,6,4,9,2,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,85110
"30570",85,1,11,30,6,5,9,2,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,85110
"30571",85,1,12,1,1,2,9,1,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,85120
"30572",85,1,12,2,1,3,9,1,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,85120
"30573",85,1,12,3,1,4,9,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,85120
"30574",85,1,12,4,1,5,9,1,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,85120
"30575",85,1,12,5,1,6,9,1,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,85120
"30576",85,1,12,6,2,1,9,1,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,85120
"30577",85,1,12,7,2,3,9,1,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,85120
"30578",85,1,12,8,2,4,9,1,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,85120
"30579",85,1,12,9,2,5,9,1,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,85120
"30580",85,1,12,10,2,6,9,1,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,85120
"30581",85,1,12,11,3,1,9,1,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,85120
"30582",85,1,12,12,3,2,9,1,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,85120
"30583",85,1,12,13,3,4,9,1,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,85120
"30584",85,1,12,14,3,5,9,1,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,85120
"30585",85,1,12,15,3,6,9,1,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,85120
"30586",85,1,12,16,4,1,9,1,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,85120
"30587",85,1,12,17,4,2,9,1,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,85120
"30588",85,1,12,18,4,3,9,1,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,85120
"30589",85,1,12,19,4,5,9,1,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,85120
"30590",85,1,12,20,4,6,9,1,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,85120
"30591",85,1,12,21,5,1,9,1,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,85120
"30592",85,1,12,22,5,2,9,1,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,85120
"30593",85,1,12,23,5,3,9,1,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,85120
"30594",85,1,12,24,5,4,9,1,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,85120
"30595",85,1,12,25,5,6,9,1,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,85120
"30596",85,1,12,26,6,1,9,1,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,85120
"30597",85,1,12,27,6,2,9,1,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,85120
"30598",85,1,12,28,6,3,9,1,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,85120
"30599",85,1,12,29,6,4,9,1,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,85120
"30600",85,1,12,30,6,5,9,1,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,85120
"30601",86,1,1,1,1,2,3,7,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,86010
"30602",86,1,1,2,1,3,3,7,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,86010
"30603",86,1,1,3,1,4,3,7,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,86010
"30604",86,1,1,4,1,5,3,7,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,86010
"30605",86,1,1,5,1,6,3,7,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,86010
"30606",86,1,1,6,2,1,3,7,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,86010
"30607",86,1,1,7,2,3,3,7,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,86010
"30608",86,1,1,8,2,4,3,7,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,86010
"30609",86,1,1,9,2,5,3,7,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,86010
"30610",86,1,1,10,2,6,3,7,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,86010
"30611",86,1,1,11,3,1,3,7,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,86010
"30612",86,1,1,12,3,2,3,7,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,86010
"30613",86,1,1,13,3,4,3,7,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,86010
"30614",86,1,1,14,3,5,3,7,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,86010
"30615",86,1,1,15,3,6,3,7,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,86010
"30616",86,1,1,16,4,1,3,7,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,86010
"30617",86,1,1,17,4,2,3,7,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,86010
"30618",86,1,1,18,4,3,3,7,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,86010
"30619",86,1,1,19,4,5,3,7,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,86010
"30620",86,1,1,20,4,6,3,7,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,86010
"30621",86,1,1,21,5,1,3,7,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,86010
"30622",86,1,1,22,5,2,3,7,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,86010
"30623",86,1,1,23,5,3,3,7,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,86010
"30624",86,1,1,24,5,4,3,7,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,86010
"30625",86,1,1,25,5,6,3,7,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,86010
"30626",86,1,1,26,6,1,3,7,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,86010
"30627",86,1,1,27,6,2,3,7,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,86010
"30628",86,1,1,28,6,3,3,7,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,86010
"30629",86,1,1,29,6,4,3,7,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,86010
"30630",86,1,1,30,6,5,3,7,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,86010
"30631",86,1,2,1,1,2,3,4,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,86020
"30632",86,1,2,2,1,3,3,4,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,86020
"30633",86,1,2,3,1,4,3,4,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,86020
"30634",86,1,2,4,1,5,3,4,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,86020
"30635",86,1,2,5,1,6,3,4,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,86020
"30636",86,1,2,6,2,1,3,4,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,86020
"30637",86,1,2,7,2,3,3,4,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,86020
"30638",86,1,2,8,2,4,3,4,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,86020
"30639",86,1,2,9,2,5,3,4,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,86020
"30640",86,1,2,10,2,6,3,4,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,86020
"30641",86,1,2,11,3,1,3,4,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,86020
"30642",86,1,2,12,3,2,3,4,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,86020
"30643",86,1,2,13,3,4,3,4,1,0,0,0,1,-1,0,0,-1,1,-1,0,1,86020
"30644",86,1,2,14,3,5,3,4,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,86020
"30645",86,1,2,15,3,6,3,4,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,86020
"30646",86,1,2,16,4,1,3,4,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,86020
"30647",86,1,2,17,4,2,3,4,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,86020
"30648",86,1,2,18,4,3,3,4,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,86020
"30649",86,1,2,19,4,5,3,4,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,86020
"30650",86,1,2,20,4,6,3,4,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,86020
"30651",86,1,2,21,5,1,3,4,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,86020
"30652",86,1,2,22,5,2,3,4,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,86020
"30653",86,1,2,23,5,3,3,4,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,86020
"30654",86,1,2,24,5,4,3,4,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,86020
"30655",86,1,2,25,5,6,3,4,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,86020
"30656",86,1,2,26,6,1,3,4,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,86020
"30657",86,1,2,27,6,2,3,4,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,86020
"30658",86,1,2,28,6,3,3,4,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,86020
"30659",86,1,2,29,6,4,3,4,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,86020
"30660",86,1,2,30,6,5,3,4,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,86020
"30661",86,1,3,1,1,2,3,1,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,86030
"30662",86,1,3,2,1,3,3,1,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,86030
"30663",86,1,3,3,1,4,3,1,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,86030
"30664",86,1,3,4,1,5,3,1,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,86030
